년,월,국적지역,체류외국인수
2024,09,사우디아라비아,1613
2024,09,산마리노,10
2024,09,상투메프린시페,2
2024,09,세네갈,345
2024,09,세르비아,192
2024,09,세르비아몬테네그로,1
2024,09,세이셸,2
2024,09,세인트루시아,6
2024,09,세인트빈센트그레나딘,3
2024,09,세인트크리스토퍼네비스,43
2024,09,소말리아,29
2024,09,솔로몬군도,25
2024,09,수단,370
2024,09,수리남,10
2024,09,스리랑카,35216
2024,09,스발바르,1
2024,09,스웨덴,1420
2024,09,스위스,1572
2024,09,스페인,2980
2024,09,슬로바크,246
2024,09,슬로베니아,123
2024,09,시리아,1969
2024,09,시에라리온,112
2024,09,싱가포르,7476
2024,09,아랍에미리트연합,641
2024,09,아르메니아,113
2024,09,아르헨티나,736
2024,09,아이슬란드,37
2024,09,아이티,162
2024,09,아일랜드,956
2024,09,아제르바이잔,608
2024,09,아프가니스탄,959
2024,09,안도라,3
2024,09,알바니아,83
2024,09,알제리,589
2024,09,앙골라,132
2024,09,앤티카바부다,9
2024,09,에리트레아,14
2024,09,에스와티니,23
2024,09,에스토니아,158
2024,09,에콰도르,506
2024,09,에티오피아,1535
2024,09,엘살바도르,127
2024,09,영국,10256
2024,09,영국외지민,180
2024,09,영국외지시민,3
2024,09,영국해외영토시민,2
2024,09,예멘공화국,1236
2024,09,오만,123
2024,09,오스트레일리아,17356
2024,09,오스트리아,811
2024,09,온두라스,121
2024,09,요르단,754
2024,09,우간다,673
2024,09,우루과이,61
2024,09,우즈베키스탄,93979
2024,09,우크라이나,5513
2024,09,유고슬라비아,1
2024,09,이라크,720
2024,09,이란,2187
2024,09,이스라엘,810
2024,09,이집트,3388
2024,09,이탈리아,3006
2024,09,인도,17856
2024,09,인도네시아,64939
2024,09,일본,49901
2024,09,자메이카,78
2024,09,자이르,7
2024,09,잠비아,142
2024,09,적도기니,10
2024,09,조지아,206
2024,09,중국,346525
2024,09,중앙아프리카공화국,20
2024,09,지부티,4
2024,09,짐바브웨,163
2024,09,차드,10
2024,09,체코,518
2024,09,칠레,645
2024,09,카메룬,841
2024,09,카보베르데,4
2024,09,카자흐스탄,45742
2024,09,카타르,149
2024,09,캄보디아,65002
2024,09,캐나다,31238
2024,09,케냐,811
2024,09,코모로,5
2024,09,코소보,40
2024,09,코스타리카,177
2024,09,코트디부아르,299
2024,09,콜롬비아,1068
2024,09,콩고,38
2024,09,콩고민주공화국,367
2024,09,쿠바,52
2024,09,쿠웨이트,138
2024,09,크로아티아,243
2024,09,키르기즈,11755
2024,09,키리바시,4
2024,09,키프로스,80
2024,09,태국,189361
2024,09,타이완,34799
2024,09,타지키스탄,2842
2024,09,탄자니아,647
2024,09,토고,51
2024,09,통가,15
2024,09,투르크메니스탄,1168
2024,09,투발루,1
2024,09,튀니지,802
2024,09,튀르키예,4921
2024,09,트리니다드토바고,47
2024,09,티모르민주공화국,4531
2024,09,파나마,115
2024,09,파라과이,241
2024,09,파키스탄,18246
2024,09,파푸아뉴기니,28
2024,09,팔라우,11
2024,09,팔레스타인,113
2024,09,페루,1036
2024,09,포르투갈,621
2024,09,폴란드,1912
2024,09,프랑스,11346
2024,09,피지,125
2024,09,핀란드,624
2024,09,필리핀,66932
2024,09,한국계중국인,640755
2024,09,헝가리,467
2024,09,홍콩,9929
2024,09,홍콩거주난민,14
2024,10,가나,1597
2024,10,가봉,120
2024,10,가이아나,13
2024,10,감비아,126
2024,10,과테말라,167
2024,10,교황청,2
2024,10,국적불명,45
2024,10,국제연합,59
2024,10,국제연합 전문기구,23
2024,10,그레나다,9
2024,10,그리스,421
2024,10,기니,248
2024,10,기니비사우,15
2024,10,나미비아,7
2024,10,나우루,8
2024,10,나이지리아,2946
2024,10,남수단공화국,38
2024,10,남아프리카공화국,5002
2024,10,네덜란드,2452
2024,10,네팔,73718
2024,10,노르웨이,688
2024,10,뉴질랜드,5284
2024,10,니제르,14
2024,10,니카라과,60
2024,10,덴마크,945
2024,10,도미니카공화국,156
2024,10,도미니카연방,40
2024,10,독일,9410
2024,10,라오스,10249
2024,10,라이베리아,540
2024,10,라트비아,175
2024,10,러시아(연방),71941
2024,10,레바논,77
2024,10,레소토,31
2024,10,루마니아,707
2024,10,룩셈부르크,97
2024,10,르완다,574
2024,10,리비아,1020
2024,10,리투아니아,378
2024,10,리히텐슈타인,1
2024,10,마다가스카르,82
2024,10,마샬군도,26
2024,10,마카오,622
2024,10,말라위,77
2024,10,말레이시아,17957
2024,10,말리,259
2024,10,멕시코,2714
2024,10,모나코,1
2024,10,모로코,1967
2024,10,모리셔스,28
2024,10,모리타니,18
2024,10,모잠비크,65
2024,10,몬테네그로,21
2024,10,몰도바,121
2024,10,몰디브,17
2024,10,몰타,39
2024,10,몽골,57087
2024,10,무국적,164
2024,10,미국,184359
2024,10,미상,1
2024,10,미얀마,52563
2024,10,미이크로네시아,26
2024,10,바누아투,44
2024,10,바레인,108
2024,10,바베이도스,6
2024,10,바하마,18
2024,10,방글라데시,30593
2024,10,베냉,29
2024,10,베네수엘라,268
2024,10,베트남,321795
2024,10,벨기에,1332
2024,10,벨라루스,470
2024,10,벨리즈,6
2024,10,보스니아-헤르체고비나,20
2024,10,보츠와나,45
2024,10,볼리비아,113
2024,10,부룬디,569
2024,10,부르키나파소,68
2024,10,부탄,52
2024,10,북마케도니아,15
2024,10,불가리아,278
2024,10,브라질,2999
2024,10,브루나이,212
2024,10,사모아,15
2024,10,사우디아라비아,1598
2024,10,산마리노,5
2024,10,상투메프린시페,2
2024,10,세네갈,342
2024,10,세르비아,168
2024,10,세르비아몬테네그로,1
2024,10,세이셸,2
2024,10,세인트루시아,11
2024,10,세인트빈센트그레나딘,4
2024,10,세인트크리스토퍼네비스,38
2024,10,소말리아,31
2024,10,솔로몬군도,18
2024,10,수단,374
2024,10,수리남,8
2024,10,스리랑카,35329
2024,10,스발바르,1
2024,10,스웨덴,1504
2024,10,스위스,1326
2024,10,스페인,2936
2024,10,슬로바크,244
2024,10,슬로베니아,148
2024,10,시리아,1971
2024,10,시에라리온,113
2024,10,싱가포르,13425
2024,10,아랍에미리트연합,664
2024,10,아르메니아,103
2024,10,아르헨티나,678
2024,10,아이슬란드,27
2024,10,아이티,168
2024,10,아일랜드,977
2024,10,아제르바이잔,498
2024,10,아프가니스탄,956
2024,10,안도라,2
2024,10,알바니아,63
2024,10,알제리,550
2024,10,앙골라,125
2024,10,앤티카바부다,8
2024,10,에리트레아,14
2024,10,에스와티니,17
2024,10,에스토니아,131
2024,10,에콰도르,479
2024,10,에티오피아,1540
2024,10,엘살바도르,100
2024,10,영국,10029
2024,10,영국보호민,1
2024,10,영국외지민,175
2024,10,영국외지시민,3
2024,10,영국해외영토시민,2
2024,10,예멘공화국,1240
2024,10,오만,130
2024,10,오스트레일리아,15596
2024,10,오스트리아,786
2024,10,온두라스,105
2024,10,요르단,722
2024,10,우간다,649
2024,10,우루과이,70
2024,10,우즈베키스탄,94082
2024,10,우크라이나,5327
2024,10,유고슬라비아,1
2024,10,이라크,723
2024,10,이란,2121
2024,10,이스라엘,1026
2024,10,이집트,3228
2024,10,이탈리아,3303
2024,10,인도,17389
2024,10,인도네시아,66875
2024,10,일본,56553
2024,10,자메이카,71
2024,10,자이르,7
2024,10,잠비아,124
2024,10,적도기니,11
2024,10,조지아,197
2024,10,중국,314655
2024,10,중앙아프리카공화국,19
2024,10,지부티,8
2024,10,짐바브웨,155
2024,10,차드,9
2024,10,체코,557
2024,10,칠레,592
2024,10,카메룬,822
2024,10,카보베르데,2
2024,10,카자흐스탄,45804
2024,10,카타르,183
2024,10,캄보디아,64978
2024,10,캐나다,30454
2024,10,케냐,756
2024,10,코모로,4
2024,10,코소보,8
2024,10,코스타리카,155
2024,10,코트디부아르,287
2024,10,콜롬비아,1070
2024,10,콩고,50
2024,10,콩고민주공화국,388
2024,10,쿠바,100
2024,10,쿠웨이트,194
2024,10,크로아티아,222
2024,10,키르기즈,11751
2024,10,키리바시,4
2024,10,키프로스,68
2024,10,타이,190337
2024,10,타이완,38214
2024,10,타지키스탄,3267
2024,10,탄자니아,614
2024,10,토고,54
2024,10,통가,12
2024,10,투르크메니스탄,1182
2024,10,투발루,4
2024,10,튀니지,842
2024,10,튀르키예,4859
2024,10,트리니다드토바고,40
2024,10,티모르민주공화국,4509
2024,10,파나마,114
2024,10,파라과이,256
2024,10,파키스탄,18254
2024,10,파푸아뉴기니,44
2024,10,팔라우,13
2024,10,팔레스타인,114
2024,10,페루,1032
2024,10,포르투갈,615
2024,10,폴란드,1541
2024,10,프랑스,12958
2024,10,피지,112
2024,10,핀란드,606
2024,10,필리핀,74011
2024,10,한국계중국인,641615
2024,10,헝가리,552
2024,10,홍콩,9362
2024,10,홍콩거주난민,14
2024,11,가나,1673
2024,11,가봉,126
2024,11,가이아나,14
2024,11,감비아,129
2024,11,과테말라,169
2024,11,교황청,2
2024,11,국적불명,45
2024,11,국제연합,128
2024,11,국제연합 전문기구,30
2024,11,그레나다,9
2024,11,그리스,363
2024,11,기니,250
2024,11,기니비사우,16
2024,11,나미비아,6
2024,11,나우루,7
2024,11,나이지리아,3002
2024,11,남수단공화국,35
2024,11,남아프리카공화국,4943
2024,11,네덜란드,1696
2024,11,네팔,73587
2024,11,노르웨이,586
2024,11,뉴질랜드,5062
2024,11,니제르,16
2024,11,니카라과,55
2024,11,덴마크,724
2024,11,도미니카공화국,153
2024,11,도미니카연방,39
2024,11,독일,6479
2024,11,라오스,8987
2024,11,라이베리아,537
2024,11,라트비아,141
2024,11,러시아(연방),69376
2024,11,레바논,72
2024,11,레소토,23
2024,11,루마니아,476
2024,11,룩셈부르크,74
2024,11,르완다,579
2024,11,리비아,1018
2024,11,리투아니아,232
2024,11,리히텐슈타인,1
2024,11,마다가스카르,61
2024,11,마샬군도,28
2024,11,마카오,660
2024,11,말라위,78
2024,11,말레이시아,13358
2024,11,말리,259
2024,11,멕시코,2379
2024,11,모나코,3
2024,11,모로코,1915
2024,11,모리셔스,31
2024,11,모리타니,18
2024,11,모잠비크,63
2024,11,몬테네그로,23
2024,11,몰도바,82
2024,11,몰디브,18
2024,11,몰타,44
2024,11,몽골,55834
2024,11,무국적,163
2024,11,미국,173692
2024,11,미상,1
2024,11,미얀마,53173
2024,11,미이크로네시아,34
2024,11,바누아투,45
2024,11,바레인,38
2024,11,바베이도스,11
2024,11,바하마,13
2024,11,방글라데시,30904
2024,11,베냉,28
2024,11,베네수엘라,242
2024,11,베트남,310369
2024,11,벨기에,820
2024,11,벨라루스,438
2024,11,벨리즈,8
2024,11,보스니아-헤르체고비나,19
2024,11,보츠와나,42
2024,11,볼리비아,108
2024,11,부룬디,570
2024,11,부르키나파소,68
2024,11,부탄,52
2024,11,북마케도니아,23
2024,11,불가리아,222
2024,11,브라질,2752
2024,11,브루나이,344
2024,11,사모아,13
2024,11,사우디아라비아,1605
2024,11,산마리노,2
2024,11,상투메프린시페,2
2024,11,세네갈,339
2024,11,세르비아,113
2024,11,세르비아몬테네그로,1
2024,11,세이셸,6
2024,11,세인트루시아,8
2024,11,세인트빈센트그레나딘,2
2024,11,세인트크리스토퍼네비스,25
2024,11,소말리아,31
2024,11,솔로몬군도,20
2024,11,수단,387
2024,11,수리남,6
2024,11,스리랑카,35614
2024,11,스발바르,1
2024,11,스웨덴,1048
2024,11,스위스,879
2024,11,스페인,2190
2024,11,슬로바크,155
2024,11,슬로베니아,90
2024,11,시리아,1956
2024,11,시에라리온,121
2024,11,싱가포르,14000
2024,11,아랍에미리트연합,614
2024,11,아르메니아,95
2024,11,아르헨티나,611
2024,11,아이슬란드,25
2024,11,아이티,160
2024,11,아일랜드,821
2024,11,아제르바이잔,497
2024,11,아프가니스탄,955
2024,11,안도라,2
2024,11,알바니아,74
2024,11,알제리,540
2024,11,앙골라,144
2024,11,앤티카바부다,9
2024,11,에리트레아,15
2024,11,에스와티니,18
2024,11,에스토니아,101
2024,11,에콰도르,440
2024,11,에티오피아,1522
2024,11,엘살바도르,90
2024,11,영국,8510
2024,11,영국보호민,
2024,11,영국외지민,170
2024,11,영국외지시민,3
2024,11,영국해외영토시민,3
2024,11,예멘공화국,1241
2024,11,오만,121
2024,11,오스트레일리아,15180
2024,11,오스트리아,550
2024,11,온두라스,99
2024,11,요르단,726
2024,11,우간다,644
2024,11,우루과이,59
2024,11,우즈베키스탄,94350
2024,11,우크라이나,5260
2024,11,유고슬라비아,1
2024,11,이라크,745
2024,11,이란,2115
2024,11,이스라엘,542
2024,11,이집트,3244
2024,11,이탈리아,2390
2024,11,인도,17260
2024,11,인도네시아,66746
2024,11,일본,61555
2024,11,자메이카,69
2024,11,자이르,7
2024,11,잠비아,124
2024,11,적도기니,10
2024,11,조지아,161
2024,11,중국,318306
2024,11,중앙아프리카공화국,19
2024,11,지부티,9
2024,11,짐바브웨,150
2024,11,차드,7
2024,11,체코,331
2024,11,칠레,536
2024,11,카메룬,854
2024,11,카보베르데,2
2024,11,카자흐스탄,45038
2024,11,카타르,122
2024,11,캄보디아,63957
2024,11,캐나다,28536
2024,11,케냐,709
2024,11,코모로,5
2024,11,코소보,7
2024,11,코스타리카,168
2024,11,코트디부아르,267
2024,11,콜롬비아,880
2024,11,콩고,39
2024,11,콩고민주공화국,378
2024,11,쿠바,54
2024,11,쿠웨이트,118
2024,11,크로아티아,159
2024,11,키르기즈,11733
2024,11,키리바시,6
2024,11,키프로스,49
2024,11,타이,187673
2024,11,타이완,37326
2024,11,타지키스탄,3310
2024,11,탄자니아,583
2024,11,토고,52
2024,11,통가,13
2024,11,투르크메니스탄,1179
2024,11,투발루,7
2024,11,튀니지,793
2024,11,튀르키예,4550
2024,11,트리니다드토바고,43
2024,11,티모르민주공화국,4592
2024,11,파나마,111
2024,11,파라과이,233
2024,11,파키스탄,18298
2024,11,파푸아뉴기니,39
2024,11,팔라우,13
2024,11,팔레스타인,113
2024,11,페루,999
2024,11,포르투갈,411
2024,11,폴란드,1179
2024,11,프랑스,8832
2024,11,피지,119
2024,11,핀란드,479
2024,11,필리핀,67980
2024,11,한국계중국인,642846
2024,11,헝가리,375
2024,11,홍콩,9547
2024,11,홍콩거주난민,14
2024,12,가나,1612
2024,12,가봉,120
2024,12,가이아나,16
2024,12,감비아,123
2024,12,과테말라,144
2024,12,교황청,2
2024,12,국적불명,49
2024,12,국제연합,38
2024,12,국제연합 전문기구,5
2024,12,그레나다,5
2024,12,그리스,344
2024,12,기니,249
2024,12,기니비사우,14
2024,12,나미비아,3
2024,12,나우루,5
2024,12,나이지리아,2941
2024,12,남수단공화국,34
2024,12,남아프리카공화국,5164
2024,12,네덜란드,1663
2024,12,네팔,74641
2024,12,노르웨이,565
2024,12,뉴질랜드,5738
2024,12,니제르,14
2024,12,니카라과,56
2024,12,덴마크,649
2024,12,도미니카공화국,143
2024,12,도미니카연방,42
2024,12,독일,6544
2024,12,라오스,8485
2024,12,라이베리아,523
2024,12,라트비아,132
2024,12,러시아(연방),69252
2024,12,레바논,68
2024,12,레소토,17
2024,12,루마니아,521
2024,12,룩셈부르크,76
2024,12,르완다,574
2024,12,리비아,1038
2024,12,리투아니아,203
2024,12,리히텐슈타인,3
2024,12,마다가스카르,65
2024,12,마샬군도,32
2024,12,마카오,706
2024,12,말라위,67
2024,12,말레이시아,12951
2024,12,말리,256
2024,12,멕시코,2108
2024,12,모로코,1916
2024,12,모리셔스,30
2024,12,모리타니,19
2024,12,모잠비크,59
2024,12,몬테네그로,22
2024,12,몰도바,79
2024,12,몰디브,11
2024,12,몰타,37
2024,12,몽골,57093
2024,12,무국적,166
2024,12,미국,170251
2024,12,미얀마,53914
2024,12,미이크로네시아,21
2024,12,바누아투,37
2024,12,바레인,33
2024,12,바베이도스,7
2024,12,바하마,13
2024,12,방글라데시,31220
2024,12,베냉,25
2024,12,베네수엘라,239
2024,12,베트남,305936
2024,12,벨기에,797
2024,12,벨라루스,446
2024,12,벨리즈,6
2024,12,보스니아-헤르체고비나,23
2024,12,보츠와나,39
2024,12,볼리비아,122
2024,12,부룬디,571
2024,12,부르키나파소,66
2024,12,부탄,43
2024,12,북마케도니아,16
2024,12,불가리아,210
2024,12,브라질,3089
2024,12,브루나이,356
2024,12,사모아,7
2024,12,사우디아라비아,1448
2024,12,산마리노,2
2024,12,상투메프린시페,2
